vendor_id,payment_type,fare_amount,surcharge,mta_tax,tip_amount,tolls_amount,total_amount
CMT,CRD,4.5,0,0.5,1,0,6
VTS,CRD,8,0.5,0.5,1.5,0,10.5
VTS,CRD,17,1,0.5,4.5,0,23
CMT,CRD,10.5,0.5,0.5,1.5,0,13
CMT,CRD,22,0.5,0.5,6.9,0,29.9
CMT,CRD,7,0,0.5,1.87,0,9.37
CMT,CRD,11,1,0.5,2.5,0,15
CMT,CRD,5.5,0.5,0.5,1.3,0,7.8
CMT,CRD,60,0,0,15,0,75
VTS,CSH,11,1,0.5,0,0,12.5
CMT,CRD,17.5,1,0.5,4.75,0,23.75
VTS,CRD,6.5,0.5,0.5,1.4,0,8.9
CMT,CRD,11.5,0,0.5,2.4,0,14.4
CMT,CRD,6.5,0,0.5,1.4,0,8.4
CMT,CRD,7,0,0.5,1.5,0,9
CMT,CRD,14.5,0,0.5,0,0,15
VTS,CRD,5.5,0.5,0.5,1.2,0,7.7
VTS,CSH,31.5,0,0.5,0,5.33,37.33
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CSH,52,0,0.5,0,5.33,57.83
CMT,CRD,16.5,1,0.5,4.5,0,22.5
CMT,CRD,13,0.5,0.5,2,0,16
VTS,CRD,15,0,0.5,3,0,18.5
CMT,CSH,7,0.5,0.5,0,0,8
CMT,CRD,8,0.5,0.5,1.4,0,10.4
CMT,CRD,11.5,0,0.5,2.4,0,14.4
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CSH,7,0,0.5,0,0,7.5
CMT,CRD,5.5,0.5,0.5,1.3,0,7.8
CMT,CRD,4.5,0,0.5,1,0,6
VTS,CRD,14,0,0.5,2.8,0,17.3
VTS,CRD,5.5,0,0.5,1,0,7
CMT,CRD,12.5,0,0.5,0.5,0,13.5
VTS,CRD,30.5,0.5,0.5,6.2,2.44,40.14
CMT,CRD,21.5,0,0.5,6.6,0,28.6
VTS,CRD,3.5,0.5,0.5,0.8,0,5.3
CMT,CRD,9,0.5,0.5,2,0,12
VTS,CRD,4.5,0,0.5,1,0,6
VTS,CSH,7.5,1,0.5,0,0,9
CMT,CRD,9,0,0.5,1.9,0,11.4
VTS,CRD,7,1,0.5,1.6,0,10.1
VTS,CSH,9.5,0,0.5,0,0,10
VTS,CSH,6.5,0,0.5,0,0,7
CMT,CRD,16,0,0.5,3.3,0,19.8
VTS,CSH,8.5,0.5,0.5,0,0,9.5
VTS,CSH,12,0.5,0.5,0,0,13
VTS,CSH,20,0,0.5,0,0,20.5
CMT,CRD,9.5,0,0.5,1.5,0,11.5
VTS,CRD,9.5,0,0.5,1,0,11
CMT,CRD,7,0,0.5,1.87,0,9.37
VTS,CSH,10.5,0.5,0.5,0,0,11.5
CMT,CRD,6,0,0.5,1.3,0,7.8
CMT,CRD,6.5,0,0.5,1.4,0,8.4
CMT,CRD,10,0.5,0.5,2,0,13
CMT,CRD,11.5,0.5,0.5,3.75,0,16.25
VTS,CRD,9,1,0.5,1,0,11.5
CMT,CRD,15.5,1,0.5,3,0,20
VTS,CSH,5,0,0.5,0,0,5.5
CMT,CRD,22.5,0,0.5,4.6,0,27.6
VTS,CSH,9,0,0.5,0,0,9.5
CMT,CSH,6,0.5,0.5,0,0,7
CMT,CSH,6.5,0.5,0.5,0,0,7.5
CMT,CRD,11.5,1,0.5,3.25,0,16.25
VTS,CRD,10,0.5,0.5,2,0,13
CMT,CRD,5.5,0,0.5,0,0,6
VTS,CRD,13,0.5,0.5,4.05,0,18.05
CMT,CRD,7,0,0.5,1.86,0,9.36
VTS,CSH,6,1,0.5,0,0,7.5
VTS,CRD,8.5,0,0.5,1.7,0,10.7
CMT,CRD,9.5,0,0.5,1,0,11
VTS,CSH,3,0.5,0.5,0,0,4
VTS,CSH,10,0.5,0.5,0,0,11
CMT,CRD,20,0,0.5,2,0,22.5
VTS,CRD,11,0,0.5,2.75,0,14.25
CMT,CRD,17.5,0,0.5,3.6,0,21.6
CMT,CRD,23,0,0.5,4.7,0,28.2
CMT,CRD,11.5,0.5,0.5,1.5,0,14
VTS,CSH,7,1,0.5,0,0,8.5
CMT,CRD,15.5,0,0.5,3.2,0,19.2
VTS,CSH,10,0,0.5,0,0,10.5
CMT,CRD,7.5,0.5,0.5,1.7,0,10.2
CMT,CRD,8.5,0.5,0.5,2.85,0,12.35
VTS,CSH,5,0,0.5,0,0,5.5
CMT,CRD,7,0,0.5,1.5,0,9
CMT,CRD,4.5,0,0.5,1,0,6
CMT,CRD,12,1,0.5,1.8,0,15.3
CMT,CRD,8.5,0.5,0.5,1.9,0,11.4
VTS,CSH,7,0,0.5,0,0,7.5
CMT,CRD,9,0.5,0.5,2,0,12
CMT,CRD,5,0,0.5,1.37,0,6.87
CMT,CRD,8.5,1,0.5,1,0,11
VTS,CSH,5,0.5,0.5,0,0,6
VTS,CSH,10.5,0,0.5,0,0,11
CMT,CRD,6,0.5,0.5,1.4,0,8.4
VTS,CRD,11.5,0,0.5,2.3,0,14.3
VTS,CRD,5,1,0.5,1.2,0,7.7
VTS,CRD,15,1,0.5,4.8,0,21.3
CMT,CRD,15.5,0.5,0.5,3.3,0,19.8
CMT,CRD,4.5,0.5,0.5,1,0,6.5
CMT,CRD,9,1,0.5,2.1,0,12.6
CMT,CRD,26.5,0.5,0.5,5.5,0,33
CMT,CRD,29,0,0.5,5.9,0,35.4
VTS,CSH,4,1,0.5,0,0,5.5
CMT,CRD,13,0,0.5,3.37,0,16.87
VTS,CRD,23,1,0.5,4.8,0,29.3
VTS,CRD,11.5,0.5,0.5,2.4,0,14.9
CMT,CRD,9,0,0.5,1.5,0,11
VTS,CSH,10,0,0.5,0,0,10.5
CMT,CRD,12,0,0.5,2.5,0,15
VTS,CRD,8.5,1,0.5,1.9,0,11.9
CMT,CRD,20,0.5,0.5,2.8,0,23.8
CMT,CRD,54.5,1,0.5,15.33,5.33,76.66
CMT,CRD,24,0,0.5,4.9,0,29.4
VTS,CRD,11,0,0.5,2,0,13.5
CMT,CRD,7,0,0.5,1.87,0,9.37
VTS,CRD,6,0,0.5,1.2,0,7.7
CMT,CRD,7.5,0,0.5,1.5,0,9.5
CMT,CRD,5.5,0,0.5,2,0,8
VTS,CSH,7,0.5,0.5,0,0,8
VTS,CSH,6,0.5,0.5,0,0,7
VTS,CSH,6,0,0.5,0,0,6.5
CMT,CRD,8.5,1,0.5,2,0,12
CMT,CRD,10.5,0.5,0.5,1.5,0,13
CMT,CRD,3.5,0,0.5,3,0,7
VTS,CSH,10,1,0.5,0,0,11.5
CMT,CRD,17,0,0.5,1,0,18.5
CMT,CRD,4.5,0,0.5,1,0,6
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CSH,11.5,1,0.5,0,0,13
CMT,CRD,29.5,0,0.5,6,0,36
CMT,CRD,8.5,0.5,0.5,1.9,0,11.4
CMT,CRD,6,0,0.5,1.62,0,8.12
CMT,CRD,10,0.5,0.5,2.2,0,13.2
CMT,CRD,7.5,0,0.5,2,0,10
VTS,CRD,6.5,0,0.5,1.3,0,8.3
CMT,CRD,4.5,0,0.5,1,0,6
VTS,CRD,5.5,0.5,0.5,1.3,0,7.8
VTS,CSH,12,0.5,0.5,0,0,13
VTS,CSH,10.5,0,0.5,0,0,11
CMT,CRD,10.5,0.5,0.5,2.3,0,13.8
CMT,CRD,13,0.5,0.5,2.8,0,16.8
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CRD,17,0,0.5,2,0,19.5
VTS,CRD,8,0,0.5,1.6,0,10.1
VTS,CRD,12,0,0.5,2,0,14.5
VTS,CSH,35,0,0.5,0,0,35.5
CMT,CRD,25,0.5,0.5,5.2,0,31.2
VTS,CSH,12.5,0,0.5,0,0,13
VTS,CSH,7,0.5,0.5,0,0,8
VTS,CRD,19.5,0.5,0.5,4,0,24.5
CMT,CRD,16,0.5,0.5,4.25,0,21.25
CMT,CRD,9.5,1,0.5,2.2,0,13.2
VTS,CRD,9.5,1,0.5,3.15,0,14.15
VTS,CRD,12,0,0.5,2.4,0,14.9
VTS,CRD,7,0,0.5,2.1,0,9.6
CMT,CRD,12.5,0.5,0.5,2.7,0,16.2
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CRD,3.5,0.5,0.5,1,0,5.5
VTS,CSH,32.5,0,0.5,0,0,33
VTS,CRD,14.5,0,0.5,4.35,0,19.35
CMT,CRD,7.5,0.5,0.5,1.7,0,10.2
VTS,CRD,15.5,0.5,0.5,4,0,20.5
CMT,CRD,5.5,0,0.5,0,0,6
VTS,CSH,9.5,0.5,0.5,0,0,10.5
VTS,CSH,12.5,0,0.5,0,0,13
CMT,CRD,8,0.5,0.5,1,0,10
CMT,CRD,6.5,0.5,0.5,1.5,0,9
CMT,CRD,27.5,0,0.5,5.6,0,33.6
CMT,CRD,9,0,0.5,1,0,10.5
CMT,CRD,12,0,0.5,2.5,0,15
VTS,CSH,4,0,0.5,0,0,4.5
CMT,CRD,6,1,0.5,1,0,8.5
VTS,CRD,9.5,0.5,0.5,2,0,12.5
CMT,CRD,8.5,0,0.5,2.25,0,11.25
VTS,CSH,14,1,0.5,0,0,15.5
VTS,CRD,73.5,0,0,14.7,10.25,98.45
CMT,CRD,52,0,0.5,0,5.33,57.83
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CSH,16,0.5,0.5,0,0,17
CMT,CRD,10,1,0.5,1,0,12.5
VTS,CSH,8.5,1,0.5,0,0,10
VTS,CRD,21.5,0.5,0.5,0,0,22.5
VTS,CSH,5,0,0.5,0,0,5.5
VTS,CSH,17,0,0.5,0,0,17.5
VTS,CSH,11,0,0.5,0,0,11.5
CMT,CRD,9.5,0,0.5,2.5,0,12.5
CMT,CRD,9.5,0.5,0.5,1.6,0,12.1
VTS,CRD,5,0.5,0.5,1.1,0,7.1
VTS,CRD,8.5,0,0.5,1.7,0,10.7
CMT,CRD,32.5,0.5,0.5,8,0,41.5
CMT,CRD,18.5,0,0.5,3.8,0,22.8
VTS,CSH,8,1,0.5,0,0,9.5
VTS,CSH,5,1,0.5,0,0,6.5
VTS,CRD,20,0,0.5,5,0,25.5
VTS,CSH,11.5,0,0.5,0,0,12
VTS,CRD,11,0,0.5,2.3,0,13.8
VTS,CRD,11.5,0.5,0.5,1,0,13.5
CMT,CRD,3.5,0,0.5,0.8,0,4.8
VTS,CSH,18,0.5,0.5,0,0,19
VTS,CSH,19.5,0.5,0.5,0,0,20.5
VTS,CRD,25,1,0.5,2,0,28.5
VTS,CRD,12.5,1,0.5,2.7,0,16.7
CMT,CRD,11.5,0.5,0.5,3,0,15.5
VTS,CRD,9,0.5,0.5,2.38,0,12.38
VTS,CRD,17.5,0,0.5,4.38,0,22.38
VTS,CSH,6,0,0.5,0,0,6.5
CMT,CRD,4,0,0.5,0.9,0,5.4
CMT,CRD,4.5,0.5,0.5,2,0,7.5
CMT,CRD,6,1,0.5,0.07,0,7.57
CMT,CRD,22,0,0.5,5.55,5.33,33.38
CMT,CRD,7,0.5,0.5,1.6,0,9.6
CMT,CRD,10,0,0.5,2.62,0,13.12
CMT,CRD,8,0.5,0.5,1,0,10
CMT,CRD,11,0,0.5,0,0,11.5
CMT,CRD,10,0,0.5,1,0,11.5
CMT,CRD,16.5,0.5,0.5,2,0,19.5
CMT,CRD,6,0,0.5,1.3,0,7.8
CMT,CRD,20.5,0.5,0.5,3,0,24.5
CMT,CRD,6.5,0,0.5,5,0,12
CMT,CRD,14.5,0.5,0.5,2,0,17.5
CMT,CRD,4,1,0.5,1.35,0,6.85
CMT,CRD,11,0.5,0.5,1,0,13
CMT,CRD,9,0.5,0.5,2,0,12
CMT,CRD,33.5,0.5,0.5,7.96,5.33,47.79
CMT,CRD,7,0,0.5,0.75,0,8.25
CMT,CRD,8,0,0.5,2.55,0,11.05
CMT,CRD,12,0.5,0.5,3.25,0,16.25
CMT,CRD,7.5,0.5,0.5,0,0,8.5
VTS,CRD,13,0.5,0.5,4.05,0,18.05
CMT,CRD,7.5,0,0.5,2,0,10
CMT,CRD,46,0,0.5,15.5,5.33,67.33
CMT,CRD,23.5,0.5,0.5,4.9,0,29.4
VTS,CSH,52,0,0.5,0,5.33,57.83
VTS,CSH,12,1,0.5,0,0,13.5
VTS,CRD,9.5,0.5,0.5,2,0,12.5
VTS,CRD,8.5,1,0.5,3,0,13
VTS,CRD,7.5,0.5,0.5,2.4,0,10.9
CMT,CRD,10,0,0.5,2.62,0,13.12
CMT,CRD,13,0,0.5,1.5,0,15
VTS,CRD,10,1,0.5,2.2,0,13.7
CMT,CRD,7.5,0.5,0.5,1.7,0,10.2
VTS,CSH,4,0,0.5,0,0,4.5
CMT,CRD,4.5,0,0.5,1,0,6
CMT,CRD,14.5,1,0.5,3.2,0,19.2
CMT,CRD,10.5,0.5,0.5,2.3,0,13.8
CMT,CRD,23,0.5,0.5,2,0,26
VTS,CRD,20.5,0,0.5,2.5,0,23.5
VTS,CSH,7,1,0.5,0,0,8.5
VTS,CSH,34,1,0.5,0,5.33,40.83
CMT,CRD,8,0,0.5,2,0,10.5
CMT,CRD,8.5,0.5,0.5,1.9,0,11.4
VTS,CSH,6.5,0,0.5,0,0,7
VTS,CRD,16,0.5,0.5,1.5,0,18.5
CMT,CRD,13.5,0,0.5,2.8,0,16.8
CMT,CRD,11.5,1,0.5,2.6,0,15.6
CMT,CRD,22,0,0.5,4.5,0,27
CMT,CRD,7,0,0.5,1.5,0,9
CMT,CRD,16.5,0.5,0.5,1.75,0,19.25
CMT,CRD,5.5,1,0.5,1.4,0,8.4
CMT,CRD,31.5,0,0.5,6.4,0,38.4
CMT,CRD,7.5,0.5,0.5,1.7,0,10.2
CMT,CRD,10.5,0,0.5,2,0,13
CMT,CRD,7,0,0.5,1.5,0,9
VTS,CRD,31.5,0,0.5,6.3,5.33,43.63
CMT,CRD,14.5,0,0.5,3,0,18
VTS,CRD,5,0,0.5,1,0,6.5
VTS,CSH,5.5,0,0.5,0,0,6
CMT,CRD,7.5,0.5,0.5,1,0,9.5
CMT,CRD,14.5,0,0.5,3,0,18
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CSH,4,0,0.5,0,0,4.5
CMT,CRD,8.5,0.5,0.5,1.9,0,11.4
VTS,CSH,34,0,0.5,0,5.33,39.83
VTS,CSH,37,0,0.5,0,0,37.5
VTS,CSH,7,0,0.5,0,0,7.5
CMT,CRD,8,0.5,0.5,1,0,10
VTS,CRD,5.5,0,0.5,0.5,0,6.5
VTS,CRD,11,0,0.5,0,0,11.5
CMT,CRD,14,0.5,0.5,3,0,18
VTS,CRD,6.5,1,0.5,1.5,0,9.5
VTS,CRD,9.5,0,0.5,1.9,0,11.9
VTS,CSH,12.5,0.5,0.5,0,0,13.5
VTS,CSH,5,0.5,0.5,0,0,6
VTS,CSH,5,0.5,0.5,0,0,6
VTS,CRD,13,0,0.5,2,0,15.5
VTS,CRD,8,0.5,0.5,1,0,10
CMT,CRD,10.5,0,0.5,2.2,0,13.2
CMT,CRD,10.5,0,0.5,2.2,0,13.2
VTS,CSH,8.5,0.5,0.5,0,0,9.5
VTS,CSH,8,1,0.5,0,0,9.5
CMT,CRD,7,0,0.5,1,0,8.5
CMT,CRD,8.5,0,0.5,1.8,0,10.8
CMT,CRD,5.5,0.5,0.5,1.1,0,7.6
VTS,CRD,52,0,0.5,15.6,5.33,73.43
VTS,CRD,10,0.5,0.5,2,0,13
VTS,CSH,10.5,0.5,0.5,0,0,11.5
VTS,CSH,15.5,0.5,0.5,0,0,16.5
VTS,CSH,8.5,0.5,0.5,0,0,9.5
VTS,CRD,16.5,0.5,0.5,3.4,0,20.9
VTS,CSH,52,0,0.5,0,5.33,57.83
CMT,CRD,22.5,1,0.5,4.8,0,28.8
CMT,CRD,31,1,0.5,6.5,0,39
VTS,CSH,6,0.5,0.5,0,0,7
VTS,CRD,9.5,1,0.5,2,0,13
VTS,CRD,20,0,0.5,2.5,0,23
VTS,CSH,32.5,0.5,0.5,0,0,33.5
VTS,CSH,13.5,0.5,0.5,0,0,14.5
VTS,CSH,9,0,0.5,0,0,9.5
CMT,CRD,7.5,0.5,0.5,2.12,0,10.62
VTS,CSH,13,0,0.5,0,0,13.5
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CSH,5,1,0.5,0,0,6.5
VTS,CRD,6,1,0.5,1.4,0,8.9
CMT,CRD,7,0,0.5,1,0,8.5
CMT,CRD,8,0,0.5,1.7,0,10.2
VTS,CRD,4.5,0,0.5,0.9,0,5.9
CMT,CRD,40.5,0,0.5,8,0,49
CMT,CRD,4,0.5,0.5,1,0,6
VTS,CSH,11,0.5,0.5,0,0,12
VTS,CSH,17,0,0.5,0,0,17.5
CMT,CRD,11.5,0,0.5,3,0,15
VTS,CSH,12.5,0,0.5,0,0,13
CMT,CRD,21.5,0.5,0.5,5.08,0,27.58
CMT,CRD,6.5,0.5,0.5,2,0,9.5
CMT,CRD,12,0.5,0.5,0,0,13
CMT,CRD,7.5,0,0.5,1,0,9
CMT,CRD,6,0,0.5,1.3,0,7.8
VTS,CRD,52,0,0.5,0,0,52.5
VTS,CSH,8.5,0,0.5,0,0,9
CMT,CRD,31,0,0.5,7.36,5.33,44.19
VTS,CSH,10.5,0,0.5,0,0,11
CMT,CRD,4.5,1,0.5,1,0,7
CMT,CRD,34.5,0,0.5,3,0,38
VTS,CRD,17.5,0,0.5,3.5,0,21.5
VTS,CSH,24,0.5,0.5,0,0,25
CMT,CRD,5.5,0,0.5,1,0,7
CMT,CRD,12,0,0.5,2.5,0,15
CMT,CRD,12.5,0,0.5,2,0,15
CMT,CRD,14,0.5,0.5,3,0,18
VTS,CRD,4.5,0,0.5,0.9,0,5.9
CMT,CRD,8,0.5,0.5,1.8,0,10.8
VTS,CSH,35,0,0.5,0,2.44,37.94
VTS,CRD,12,0,0.5,3,0,15.5
VTS,CSH,14.5,0.5,0.5,0,0,15.5
CMT,CRD,10,0,0.5,2.1,0,12.6
CMT,CRD,7,0,0.5,1.5,0,9
VTS,CSH,4.5,0.5,0.5,0,0,5.5
CMT,CRD,4.5,0,0.5,1,0,6
VTS,CRD,10.5,0.5,0.5,2.2,0,13.7
CMT,CRD,6.5,0,0.5,1.75,0,8.75
CMT,CRD,8,0,0.5,1.7,0,10.2
CMT,CRD,19.5,0.5,0.5,4.1,0,24.6
VTS,CRD,8.5,0,0.5,1.7,0,10.7
VTS,CRD,10.5,0.5,0.5,2.2,0,13.7
CMT,CRD,10.5,0.5,0.5,3.45,0,14.95
CMT,CRD,14,0,0.5,1.5,0,16
VTS,CSH,6,0,0.5,0,0,6.5
CMT,CRD,10.5,0,0.5,2,0,13
CMT,CRD,13.5,1,0.5,2,0,17
VTS,CSH,6.5,0.5,0.5,0,0,7.5
CMT,CRD,16,0.5,0.5,4.25,0,21.25
VTS,CSH,7.5,0,0.5,0,0,8
CMT,CRD,6.5,0.5,0.5,1.5,0,9
VTS,CRD,12,1,0.5,2.5,0,16
CMT,CRD,10,1,0.5,2.87,0,14.37
CMT,CRD,22.5,0,0.5,2,0,25
VTS,CSH,13,0,0.5,0,0,13.5
CMT,CRD,10.5,0.5,0.5,2.3,0,13.8
VTS,CSH,4,0,0.5,0,0,4.5
CMT,CRD,10,0,0.5,2.1,0,12.6
VTS,CSH,4.5,0,0.5,0,0,5
VTS,CRD,9.5,0,0.5,2.38,0,12.38
VTS,CSH,8.5,0,0.5,0,0,9
CMT,CRD,8,0.5,0.5,1,0,10
CMT,CRD,11.5,0,0.5,0,0,12
CMT,CRD,14,0,0.5,1,0,15.5
CMT,CRD,4.5,0.5,0.5,1,0,6.5
CMT,CRD,27.5,0,0.5,6.66,5.33,39.99
CMT,CRD,11,0,0.5,2.3,0,13.8
VTS,CRD,19.5,0,0.5,3.9,0,23.9
CMT,CRD,7.5,1,0.5,1.8,0,10.8
CMT,CRD,20.5,0.5,0.5,4.3,0,25.8
CMT,CRD,21.5,0,0.5,4.4,0,26.4
CMT,CRD,14.5,0,0.5,2.5,0,17.5
VTS,CRD,4.5,0.5,0.5,1,0,6.5
CMT,CRD,5.5,0.5,0.5,1,0,7.5
CMT,CRD,7,0,0.5,1.5,0,9
VTS,CRD,6.5,0,0.5,1.3,0,8.3
CMT,CRD,24.5,0,0.5,5,0,30
VTS,CRD,15,0,0.5,2,0,17.5
VTS,CRD,15.5,0,0.5,3.1,0,19.1
VTS,CRD,3.5,0,0.5,0.75,0,4.75
CMT,CRD,52,0,0.5,11.56,5.33,69.39
VTS,CSH,3.5,0.5,0.5,0,0,4.5
VTS,CSH,6.5,0,0.5,0,0,7
CMT,CRD,19.5,1,0.5,2,0,23
CMT,CRD,6.5,0,0.5,1.4,0,8.4
VTS,CSH,65.5,0.5,0,0,10.25,76.25
VTS,CRD,7,0,0.5,1,0,8.5
VTS,CSH,17,0,0.5,0,0,17.5
CMT,CRD,7.5,0.5,0.5,1,0,9.5
VTS,CRD,5,0,0.5,1,0,6.5
VTS,CSH,9,0.5,0.5,0,0,10
VTS,CSH,7.5,1,0.5,0,0,9
CMT,CRD,9,1,0.5,2,0,12.5
CMT,CRD,39,1,0.5,8.58,2.44,51.52
VTS,CRD,7.5,1,0.5,1.7,0,10.7
VTS,CSH,6.5,0.5,0.5,0,0,7.5
VTS,CRD,35,0,0.5,3,5.33,43.83
CMT,CRD,4,0.5,0.5,1,0,6
CMT,CRD,11,0,0.5,2.87,0,14.37
CMT,CRD,8.5,0,0.5,1,0,10
VTS,CRD,12,0.5,0.5,1.5,0,14.5
CMT,CRD,22,0,0.5,4.5,0,27
CMT,CRD,9,0.5,0.5,1,0,11
CMT,CRD,8,0,0.5,1,0,9.5
CMT,CRD,11.5,0.5,0.5,0.2,0,12.7
CMT,CRD,16,0.5,0.5,3.4,0,20.4
CMT,CRD,6,0,0.5,1.3,0,7.8
CMT,CRD,13,0,0.5,1,0,14.5
CMT,CRD,6.5,0.5,0.5,1,0,8.5
VTS,CRD,3.5,0,0.5,0.7,0,4.7
VTS,CRD,21.5,1,0.5,2,0,25
CMT,CRD,11,0,0.5,2.3,0,13.8
VTS,CSH,27.5,0.5,0.5,0,0,28.5
CMT,CRD,6,0,0.5,1.3,0,7.8
CMT,CRD,24.5,0,0.5,2,0,27
CMT,CRD,11,0.5,0.5,3,0,15
CMT,CRD,6,0.5,0.5,1.4,0,8.4
VTS,CRD,10.5,0.5,0.5,0,0,11.5
VTS,CSH,5,0.5,0.5,0,0,6
VTS,CRD,9,0.5,0.5,1.9,0,11.9
CMT,CRD,21,0.5,0.5,4.4,0,26.4
CMT,CRD,6.5,0,0.5,1.4,0,8.4
VTS,CRD,9,0,0.5,1.8,0,11.3
VTS,CSH,13,0,0.5,0,0,13.5
VTS,CRD,5.5,1,0.5,1.3,0,8.3
VTS,CSH,7,1,0.5,0,0,8.5
VTS,CSH,4.5,0.5,0.5,0,0,5.5
CMT,CRD,52,0,0.5,14.45,5.33,72.28
VTS,CRD,7.5,0,0.5,1,0,9
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CRD,24,1,0.5,5,0,30.5
CMT,CRD,17.5,1,0.5,2,0,21
VTS,CSH,7.5,1,0.5,0,0,9
VTS,CSH,5.5,0,0.5,0,0,6
CMT,CRD,5,0,0.5,1,0,6.5
CMT,CRD,22,1,0.5,3,0,26.5
VTS,CRD,7,1,0.5,2.4,0,10.9
VTS,CSH,7.5,0,0.5,0,0,8
CMT,CRD,18,0,0.5,1.5,0,20
VTS,CSH,5.5,0.5,0.5,0,0,6.5
VTS,CSH,36.5,0,0.5,0,5.33,42.33
CMT,CRD,11,0,0.5,2.85,0,14.35
VTS,CRD,8.5,1,0.5,1.9,0,11.9
VTS,CSH,9.5,0,0.5,0,0,10
VTS,CRD,6,0.5,0.5,1.3,0,8.3
VTS,CSH,31,0.5,0.5,0,0,32
VTS,CSH,9,0,0.5,0,0,9.5
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CSH,7.5,0.5,0.5,0,0,8.5
CMT,CRD,25.5,0.5,0.5,5.3,0,31.8
CMT,CRD,12.5,0,0.5,1.5,0,14.5
CMT,CRD,14.5,0,0.5,1,0,16
CMT,CRD,52,0,0.5,11.56,5.33,69.39
VTS,CRD,16.5,0.5,0.5,3,0,20.5
CMT,CRD,14.5,1,0.5,3.2,0,19.2
CMT,CRD,15.5,0.5,0.5,2,0,18.5
VTS,CRD,7.5,0,0.5,1,0,9
VTS,CRD,14.5,0.5,0.5,2,0,17.5
CMT,CRD,42,0.5,0.5,8.6,0,51.6
CMT,CRD,22,0.5,0.5,2,0,25
VTS,CRD,11.5,1,0.5,2.6,0,15.6
CMT,CRD,6,0.5,0.5,1,0,8
VTS,CSH,8.5,0,0.5,0,0,9
VTS,CRD,11.5,0,0.5,3,0,15
VTS,CSH,11,0,0.5,0,0,11.5
CMT,CRD,11.5,0.5,0.5,1,0,13.5
VTS,CSH,6,0,0.5,0,0,6.5
VTS,CSH,9,0,0.5,0,0,9.5
CMT,CRD,7.5,0,0.5,1,0,9
VTS,CSH,5,0,0.5,0,0,5.5
CMT,CRD,6.5,1,0.5,1,0,9
VTS,CSH,30.5,0.5,0.5,0,5.33,36.83
CMT,CRD,6.5,0.5,0.5,1.5,0,9
VTS,CRD,13.5,0,0.5,1.5,0,15.5
VTS,CRD,52,0,0.5,10.4,5.33,68.23
VTS,CRD,4,0,0.5,1,0,5.5
VTS,CRD,26.5,0.5,0.5,0,0,27.5
CMT,CRD,11.5,0,0.5,2.4,0,14.4
VTS,CRD,6.5,0.5,0.5,2,0,9.5
VTS,CSH,13.5,0,0.5,0,0,14
CMT,CRD,7,0,0.5,1.5,0,9
VTS,CSH,8,0.5,0.5,0,0,9
CMT,CRD,6,0,0.5,1.95,0,8.45
CMT,CRD,6.5,0.5,0.5,1.5,0,9
CMT,CRD,13,1,0.5,2.9,0,17.4
VTS,CSH,7.5,0,0.5,0,0,8
VTS,CSH,7,0,0.5,0,0,7.5
VTS,CSH,6,0.5,0.5,0,0,7
CMT,CRD,11.5,0,0.5,2.4,0,14.4
CMT,CRD,9,0,0.5,1.9,0,11.4
CMT,CRD,11.5,0,0.5,3,0,15
CMT,CRD,8.5,0,0.5,2.25,0,11.25
CMT,CRD,12.5,0.5,0.5,2.7,0,16.2
CMT,CRD,13.5,0.5,0.5,2.9,0,17.4
CMT,CRD,7,0,0.5,1.87,0,9.37
CMT,CRD,12,0,0.5,2.5,0,15
VTS,CRD,17.5,0.5,0.5,3.5,0,22
CMT,CRD,10.5,0,0.5,2.75,0,13.75
VTS,CRD,15,0,0.5,3,0,18.5
CMT,CRD,20,1,0.5,2.5,0,24
CMT,CRD,22,0,0.5,1,0,23.5
CMT,CRD,19.5,0.5,0.5,4.1,0,24.6
CMT,CRD,6,0,0.5,1,0,7.5
VTS,CSH,7.5,0.5,0.5,0,0,8.5
VTS,CRD,11.5,0.5,0.5,3.6,0,16.1
CMT,CRD,5,1,0.5,1,0,7.5
VTS,CRD,26,0.5,0.5,5.3,0,32.3
VTS,CSH,5,0.5,0.5,0,0,6
VTS,CSH,11.5,0,0.5,0,0,12
CMT,CSH,9,1,0.5,0,0,10.5
VTS,CRD,52,0,0.5,10.4,5.33,68.23
VTS,CRD,6.5,0,0.5,1.95,0,8.95
CMT,CRD,5.5,0,0.5,1,0,7
CMT,CSH,28,0,0.5,0,0,28.5
VTS,CSH,5.5,0,0.5,0,0,6
CMT,CRD,8,0,0.5,2.12,0,10.62
VTS,CRD,8,0,0.5,2,0,10.5
VTS,CRD,8.5,0,0.5,1.7,0,10.7
CMT,CSH,28,0.5,0.5,0,0,29
CMT,CRD,10.5,0,0.5,1,0,12
VTS,CSH,4,0,0.5,0,0,4.5
CMT,CSH,17,0.5,0.5,0,0,18
CMT,CRD,8,0.5,0.5,1.8,0,10.8
